#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Precision (%),Mean Precision (%),Histogram Limits,HistogramDetection_time_spent_on_frame (seconds),Histogram Total_time_spent_on_frame (seconds)
frame0.jpg,0,,0.8156096935,0.8158631325,0.8156096935,0.8158631325,1.1090200439,100,81.103509426,0.7,0,0
frame1741.jpg,1,"name:rect,x: 135 ,y: 38,width: 120, height: 200",0.9494049549,0.9516994953,1546.3531885147,1553.7018322945,1.1090200439,67.1995725793,81.103509426,,,
frame1742.jpg,1,"name:rect,x: 137 ,y: 38,width: 116, height: 201",0.9340639114,0.9363305569,1547.2872524262,1554.6381628513,1.1090200439,69.1432679296,81.103509426,,,
frame1743.jpg,1,"name:rect,x: 137 ,y: 38,width: 117, height: 201",0.9131801128,0.9155824184,1548.200432539,1555.5537452698,1.1090200439,68.5605266468,81.103509426,,,
frame1744.jpg,1,"name:rect,x: 136 ,y: 38,width: 117, height: 200",0.9319534302,0.9341285229,1549.1323859692,1556.4878737927,1.1090200439,68.8985336255,81.103509426,,,
frame1745.jpg,1,"name:rect,x: 136 ,y: 38,width: 118, height: 200",0.9325838089,0.9348876476,1550.0649697781,1557.4227614403,1.1090200439,68.3227477854,81.103509426,,,
frame1746.jpg,1,"name:rect,x: 137 ,y: 38,width: 112, height: 199",0.9216871262,0.9241585732,1550.9866569042,1558.3469200134,1.1090200439,72.2855879752,81.103509426,,,
frame1747.jpg,1,"name:rect,x: 137 ,y: 38,width: 114, height: 200",0.9309716225,0.9331481457,1551.9176285267,1559.2800681591,1.1090200439,70.6856302957,81.103509426,,,
frame1748.jpg,1,"name:rect,x: 137 ,y: 37,width: 115, height: 201",0.9416463375,0.9440624714,1552.8592748642,1560.2241306305,1.1090200439,70.3389830508,81.103509426,,,
frame1749.jpg,1,"name:rect,x: 138 ,y: 37,width: 112, height: 201",0.9466950893,0.9488198757,1553.8059699535,1561.1729505062,1.1090200439,72.2024515619,81.103509426,,,
frame1750.jpg,1,"name:rect,x: 138 ,y: 37,width: 114, height: 201",0.9328153133,0.9351658821,1554.7387852669,1562.1081163883,1.1090200439,70.9493588913,81.103509426,,,
frame1751.jpg,1,"name:rect,x: 139 ,y: 37,width: 111, height: 203",0.9388325214,0.9411056042,1555.6776177883,1563.0492219925,1.1090200439,72.1358967606,81.103509426,,,
frame1752.jpg,1,"name:rect,x: 138 ,y: 37,width: 111, height: 203",0.9523944855,0.9544332027,1556.6300122738,1564.0036551952,1.1090200439,72.1358967606,81.103509426,,,
frame1753.jpg,1,"name:rect,x: 139 ,y: 38,width: 111, height: 201",0.9216170311,0.9239377975,1557.5516293049,1564.9275929928,1.1090200439,72.2121626993,81.103509426,,,
frame1754.jpg,1,"name:rect,x: 138 ,y: 39,width: 111, height: 200",0.9284055233,0.930690527,1558.4800348282,1565.8582835198,1.1090200439,71.9345567101,81.103509426,,,
frame1755.jpg,2,"name:rect,x: 139 ,y: 38,width: 110, height: 199",0.9251191616,0.928869009,1559.4051539898,1566.7871525288,1.1090200439,73.5802358024,81.103509426,,,
frame1755.jpg,2,"name:rect,x: 139 ,y: 39,width: 117, height: 79",0.9251191616,0.9294629097,1559.4051539898,1567.7166154385,1.1090200439,0,81.103509426,,,
frame1756.jpg,1,"name:rect,x: 139 ,y: 38,width: 112, height: 201",0.9316859245,0.9341323376,1560.3368399143,1568.650747776,1.1090200439,71.5767816494,81.103509426,,,
frame1757.jpg,2,"name:rect,x: 139 ,y: 39,width: 111, height: 200",0.9532928467,0.9571316242,1561.290132761,1569.6078794003,1.1090200439,71.9345567101,81.103509426,,,
frame1757.jpg,2,"name:rect,x: 139 ,y: 40,width: 115, height: 79",0.9532928467,0.9589185715,1561.290132761,1570.5667979717,1.1090200439,0,81.103509426,,,
frame1758.jpg,2,"name:rect,x: 138 ,y: 39,width: 110, height: 201",0.9352195263,0.9391579628,1562.2253522873,1571.5059559345,1.1090200439,72.2219755827,81.103509426,,,
frame1758.jpg,2,"name:rect,x: 141 ,y: 41,width: 111, height: 81",0.9352195263,0.9397611618,1562.2253522873,1572.4457170963,1.1090200439,0,81.103509426,,,
frame1759.jpg,2,"name:rect,x: 139 ,y: 39,width: 110, height: 201",0.9472928047,0.9512124062,1563.172645092,1573.3969295025,1.1090200439,72.2219755827,81.103509426,,,
frame1759.jpg,2,"name:rect,x: 142 ,y: 41,width: 109, height: 83",0.9472928047,0.9530699253,1563.172645092,1574.3499994278,1.1090200439,0,81.103509426,,,
frame1760.jpg,1,"name:rect,x: 139 ,y: 38,width: 110, height: 201",0.9251716137,0.9274218082,1564.0978167057,1575.277421236,1.1090200439,72.8589252295,81.103509426,,,
frame1761.jpg,1,"name:rect,x: 138 ,y: 38,width: 113, height: 202",0.9236047268,0.925797224,1565.0214214325,1576.2032184601,1.1090200439,70.6062699715,81.103509426,,,
frame1762.jpg,1,"name:rect,x: 139 ,y: 39,width: 111, height: 201",0.9212369919,0.9236149788,1565.9426584244,1577.1268334389,1.1090200439,71.5832086597,81.103509426,,,
frame1763.jpg,1,"name:rect,x: 139 ,y: 38,width: 111, height: 202",0.9234263897,0.9255759716,1566.8660848141,1578.0524094105,1.1090200439,71.8598927661,81.103509426,,,
frame1764.jpg,1,"name:rect,x: 138 ,y: 38,width: 112, height: 201",0.9140746593,0.9162647724,1567.7801594734,1578.9686741829,1.1090200439,71.5767816494,81.103509426,,,
frame1765.jpg,1,"name:rect,x: 140 ,y: 38,width: 108, height: 202",0.9250977039,0.9273216724,1568.7052571774,1579.8959958553,1.1090200439,73.8260791042,81.103509426,,,
frame1766.jpg,1,"name:rect,x: 140 ,y: 37,width: 109, height: 202",0.9389567375,0.9410049915,1569.6442139149,1580.8370008469,1.1090200439,73.804284367,81.103509426,,,
frame1767.jpg,1,"name:rect,x: 140 ,y: 37,width: 108, height: 203",0.936491251,0.9385128021,1570.5807051659,1581.775513649,1.1090200439,74.1171695305,81.103509426,,,
frame1768.jpg,1,"name:rect,x: 139 ,y: 37,width: 112, height: 203",0.9238078594,0.926071167,1571.5045130253,1582.701584816,1.1090200439,71.4988035675,81.103509426,,,
frame1769.jpg,1,"name:rect,x: 139 ,y: 38,width: 111, height: 202",0.9262769222,0.9284498692,1572.4307899475,1583.6300346851,1.1090200439,71.8598927661,81.103509426,,,
frame1770.jpg,1,"name:rect,x: 138 ,y: 38,width: 111, height: 202",0.9477295876,0.949855566,1573.3785195351,1584.5798902512,1.1090200439,71.8598927661,81.103509426,,,
frame1771.jpg,1,"name:rect,x: 139 ,y: 38,width: 112, height: 202",0.9372961521,0.9395542145,1574.3158156872,1585.5194444656,1.1090200439,71.227565778,81.103509426,,,
frame1772.jpg,1,"name:rect,x: 139 ,y: 37,width: 112, height: 204",0.9607169628,0.9630515575,1575.27653265,1586.4824960232,1.1090200439,71.152097675,81.103509426,,,
frame1773.jpg,1,"name:rect,x: 139 ,y: 38,width: 112, height: 203",0.9418578148,0.9440784454,1576.2183904648,1587.4265744686,1.1090200439,70.8817409398,81.103509426,,,
frame1774.jpg,1,"name:rect,x: 139 ,y: 38,width: 111, height: 204",0.9489498138,0.9513540268,1577.1673402786,1588.3779284954,1.1090200439,71.1655640669,81.103509426,,,
frame1775.jpg,1,"name:rect,x: 139 ,y: 38,width: 111, height: 203",0.9301080704,0.9325139523,1578.097448349,1589.3104424477,1.1090200439,71.5110430789,81.103509426,,,
frame1776.jpg,1,"name:rect,x: 139 ,y: 38,width: 113, height: 202",0.9352920055,0.9375605583,1579.0327403545,1590.248003006,1.1090200439,70.6062699715,81.103509426,,,
frame1777.jpg,1,"name:rect,x: 139 ,y: 38,width: 111, height: 203",0.9549248219,0.9571137428,1579.9876651764,1591.2051167488,1.1090200439,71.5110430789,81.103509426,,,
frame1778.jpg,1,"name:rect,x: 140 ,y: 39,width: 111, height: 202",0.9518585205,0.9542720318,1580.9395236969,1592.1593887806,1.1090200439,71.2352760871,81.103509426,,,
frame1779.jpg,1,"name:rect,x: 140 ,y: 39,width: 110, height: 202",0.9406065941,0.9428107738,1581.880130291,1593.1021995545,1.1090200439,71.8709962448,81.103509426,,,
frame1780.jpg,1,"name:rect,x: 139 ,y: 40,width: 110, height: 201",0.9464373589,0.9488124847,1582.8265676499,1594.0510120392,1.1090200439,71.5897027601,81.103509426,,,
frame1781.jpg,1,"name:rect,x: 140 ,y: 40,width: 112, height: 200",0.939640522,0.9418413639,1583.7662081719,1594.9928534031,1.1090200439,70.6830290855,81.103509426,,,
frame1782.jpg,1,"name:rect,x: 140 ,y: 39,width: 112, height: 201",0.9284563065,0.9308137894,1584.6946644783,1595.9236671925,1.1090200439,70.9556418197,81.103509426,,,
frame1783.jpg,1,"name:rect,x: 140 ,y: 39,width: 112, height: 201",0.9449825287,0.9473092556,1585.639647007,1596.8709764481,1.1090200439,70.9556418197,81.103509426,,,
frame1784.jpg,1,"name:rect,x: 140 ,y: 39,width: 112, height: 200",0.9518384933,0.9541780949,1586.5914855003,1597.8251545429,1.1090200439,71.3039666886,81.103509426,,,
frame1785.jpg,1,"name:rect,x: 140 ,y: 39,width: 112, height: 201",0.9586491585,0.9609076977,1587.5501346588,1598.7860622406,1.1090200439,70.9556418197,81.103509426,,,
frame1786.jpg,1,"name:rect,x: 139 ,y: 40,width: 114, height: 200",0.9508683681,0.9529643059,1588.501003027,1599.7390265465,1.1090200439,69.469482359,81.103509426,,,
frame1787.jpg,1,"name:rect,x: 139 ,y: 39,width: 113, height: 201",0.9478487968,0.95007658,1589.4488518238,1600.6891031265,1.1090200439,70.3389830508,81.103509426,,,
frame1788.jpg,1,"name:rect,x: 140 ,y: 40,width: 114, height: 199",0.9513230324,0.9537205696,1590.4001748562,1601.6428236961,1.1090200439,69.8110766046,81.103509426,,,
frame1789.jpg,1,"name:rect,x: 140 ,y: 40,width: 115, height: 200",0.9502434731,0.9524643421,1591.3504183292,1602.5952880383,1.1090200439,68.8782024002,81.103509426,,,
frame1790.jpg,1,"name:rect,x: 140 ,y: 39,width: 113, height: 201",0.9548959732,0.9570176601,1592.3053143025,1603.5523056984,1.1090200439,70.3389830508,81.103509426,,,
frame1791.jpg,1,"name:rect,x: 142 ,y: 39,width: 110, height: 202",0.9575619698,0.9597232342,1593.2628762722,1604.5120289326,1.1090200439,71.8709962448,81.103509426,,,
frame1792.jpg,1,"name:rect,x: 141 ,y: 39,width: 110, height: 201",0.9615361691,0.9637217522,1594.2244124413,1605.4757506847,1.1090200439,72.2219755827,81.103509426,,,
frame1793.jpg,1,"name:rect,x: 140 ,y: 39,width: 113, height: 201",0.9548580647,0.9571805,1595.1792705059,1606.4329311848,1.1090200439,70.3389830508,81.103509426,,,
frame1794.jpg,1,"name:rect,x: 141 ,y: 40,width: 113, height: 201",0.9627420902,0.9650957584,1596.1420125961,1607.3980269432,1.1090200439,69.7298694584,81.103509426,,,
frame1795.jpg,1,"name:rect,x: 141 ,y: 40,width: 113, height: 201",0.9528853893,0.9550693035,1597.0948979855,1608.3530962467,1.1090200439,69.7298694584,81.103509426,,,
frame1796.jpg,1,"name:rect,x: 141 ,y: 40,width: 113, height: 200",0.9572503567,0.9596405029,1598.0521483421,1609.3127367497,1.1090200439,70.0710018183,81.103509426,,,
frame1797.jpg,1,"name:rect,x: 141 ,y: 39,width: 113, height: 201",0.9576516151,0.9600379467,1599.0097999573,1610.2727746964,1.1090200439,70.3389830508,81.103509426,,,
frame1798.jpg,1,"name:rect,x: 140 ,y: 40,width: 113, height: 200",0.9650490284,0.9673833847,1599.9748489857,1611.2401580811,1.1090200439,70.0710018183,81.103509426,,,
frame1799.jpg,1,"name:rect,x: 141 ,y: 40,width: 113, height: 200",0.9591052532,0.9614303112,1600.9339542389,1612.2015883923,1.1090200439,70.0710018183,81.103509426,,,
frame1800.jpg,1,"name:rect,x: 141 ,y: 40,width: 113, height: 200",0.9598026276,0.9620535374,1601.8937568665,1613.1636419296,1.1090200439,70.0710018183,81.103509426,,,
frame1801.jpg,1,"name:rect,x: 141 ,y: 39,width: 113, height: 201",0.9586031437,0.9607954025,1602.8523600102,1614.1244373322,1.1090200439,70.3389830508,81.103509426,,,
frame1802.jpg,1,"name:rect,x: 140 ,y: 39,width: 112, height: 201",0.9622473717,0.9646513462,1603.8146073818,1615.0890886784,1.1090200439,70.9556418197,81.103509426,,,
frame1803.jpg,1,"name:rect,x: 141 ,y: 39,width: 112, height: 201",0.9617388248,0.9640259743,1604.7763462067,1616.0531146526,1.1090200439,70.9556418197,81.103509426,,,
frame1804.jpg,1,"name:rect,x: 139 ,y: 39,width: 114, height: 201",0.9568116665,0.9591305256,1605.7331578732,1617.0122451782,1.1090200439,69.7329504051,81.103509426,,,
frame1805.jpg,1,"name:rect,x: 141 ,y: 40,width: 112, height: 200",0.9519538879,0.9542613029,1606.6851117611,1617.9665064812,1.1090200439,70.6830290855,81.103509426,,,
frame1806.jpg,1,"name:rect,x: 140 ,y: 39,width: 112, height: 201",0.9503257275,0.9525122643,1607.6354374886,1618.9190187454,1.1090200439,70.9556418197,81.103509426,,,
frame1807.jpg,1,"name:rect,x: 141 ,y: 40,width: 113, height: 200",0.980697155,0.9828636646,1608.6161346436,1619.9018824101,1.1090200439,70.0710018183,81.103509426,,,
frame1808.jpg,1,"name:rect,x: 141 ,y: 39,width: 112, height: 201",0.9533669949,0.9556849003,1609.5695016384,1620.8575673103,1.1090200439,70.9556418197,81.103509426,,,
frame1809.jpg,1,"name:rect,x: 141 ,y: 40,width: 111, height: 200",0.9606275558,0.9630079269,1610.5301291943,1621.8205752373,1.1090200439,71.3058419244,81.103509426,,,
frame1810.jpg,1,"name:rect,x: 141 ,y: 40,width: 113, height: 200",0.970692873,0.9730534554,1611.5008220673,1622.7936286926,1.1090200439,70.0710018183,81.103509426,,,
frame1811.jpg,1,"name:rect,x: 141 ,y: 40,width: 112, height: 200",0.9663112164,0.968739748,1612.4671332836,1623.7623684406,1.1090200439,70.6830290855,81.103509426,,,
frame1812.jpg,1,"name:rect,x: 140 ,y: 40,width: 111, height: 200",0.9479613304,0.9502978325,1613.415094614,1624.7126662731,1.1090200439,71.3058419244,81.103509426,,,
frame1813.jpg,1,"name:rect,x: 141 ,y: 40,width: 113, height: 200",0.9816179276,0.9839515686,1614.3967125416,1625.6966178417,1.1090200439,70.0710018183,81.103509426,,,
frame1814.jpg,1,"name:rect,x: 140 ,y: 39,width: 112, height: 201",0.9452598095,0.9474313259,1615.3419723511,1626.6440491676,1.1090200439,70.9556418197,81.103509426,,,
frame1815.jpg,1,"name:rect,x: 141 ,y: 39,width: 113, height: 200",0.9510087967,0.9532368183,1616.2929811478,1627.597285986,1.1090200439,70.6843363024,81.103509426,,,
frame1816.jpg,1,"name:rect,x: 141 ,y: 39,width: 113, height: 200",1.0069289207,1.0092983246,1617.2999100685,1628.6065843105,1.1090200439,70.6843363024,81.103509426,,,
frame1817.jpg,1,"name:rect,x: 140 ,y: 39,width: 112, height: 201",0.9719834328,0.9743511677,1618.2718935013,1629.5809354782,1.1090200439,70.9556418197,81.103509426,,,
frame1818.jpg,1,"name:rect,x: 140 ,y: 39,width: 112, height: 201",0.9428703785,0.9451761246,1619.2147638798,1630.5261116028,1.1090200439,70.9556418197,81.103509426,,,
frame1819.jpg,1,"name:rect,x: 140 ,y: 39,width: 113, height: 200",0.9535992146,0.9559893608,1620.1683630943,1631.4821009636,1.1090200439,70.6843363024,81.103509426,,,
frame1820.jpg,1,"name:rect,x: 140 ,y: 39,width: 112, height: 200",1.0115244389,1.013808012,1621.1798875332,1632.4959089756,1.1090200439,71.3039666886,81.103509426,,,
frame1821.jpg,1,"name:rect,x: 141 ,y: 40,width: 113, height: 199",0.9386510849,0.9409527779,1622.1185386181,1633.4368617535,1.1090200439,70.415488362,81.103509426,,,
frame1822.jpg,1,"name:rect,x: 140 ,y: 39,width: 114, height: 200",0.9406337738,0.9428396225,1623.0591723919,1634.379701376,1.1090200439,70.0753822959,81.103509426,,,
frame1823.jpg,1,"name:rect,x: 140 ,y: 39,width: 114, height: 200",0.9597151279,0.9619519711,1624.0188875198,1635.341653347,1.1090200439,70.0753822959,81.103509426,,,
frame1824.jpg,1,"name:rect,x: 141 ,y: 40,width: 113, height: 199",0.9521207809,0.954272747,1624.9710083008,1636.2959260941,1.1090200439,70.415488362,81.103509426,,,
frame1825.jpg,1,"name:rect,x: 141 ,y: 40,width: 114, height: 200",0.9554827213,0.9577577114,1625.9264910221,1637.2536838055,1.1090200439,69.469482359,81.103509426,,,
frame1826.jpg,1,"name:rect,x: 141 ,y: 39,width: 114, height: 201",0.9569330215,0.9590592384,1626.8834240437,1638.2127430439,1.1090200439,69.7329504051,81.103509426,,,
frame1827.jpg,1,"name:rect,x: 148 ,y: 37,width: 116, height: 200",0.9437067509,0.9460580349,1627.8271307945,1639.1588010788,1.1090200439,70.0840121114,81.103509426,,,
frame1828.jpg,1,"name:rect,x: 141 ,y: 39,width: 116, height: 202",0.9631278515,0.965395689,1628.790258646,1640.1241967678,1.1090200439,68.2182245146,81.103509426,,,
frame1829.jpg,1,"name:rect,x: 140 ,y: 39,width: 117, height: 201",0.9566545486,0.9589040279,1629.7469131947,1641.0831007958,1.1090200439,67.9759318068,81.103509426,,,
frame1830.jpg,1,"name:rect,x: 146 ,y: 36,width: 119, height: 202",0.9565043449,0.9588615894,1630.7034175396,1642.0419623852,1.1090200439,68.2407866468,81.103509426,,,
frame1831.jpg,1,"name:rect,x: 142 ,y: 39,width: 116, height: 202",0.9534862041,0.9557294846,1631.6569037438,1642.9976918697,1.1090200439,68.2182245146,81.103509426,,,
frame1832.jpg,1,"name:rect,x: 141 ,y: 38,width: 117, height: 202",0.9570868015,0.9594769478,1632.6139905453,1643.9571688175,1.1090200439,68.2258199115,81.103509426,,,
frame1833.jpg,1,"name:rect,x: 149 ,y: 36,width: 114, height: 202",0.9469940662,0.9492416382,1633.5609846115,1644.9064104557,1.1090200439,71.2123825127,81.103509426,,,
frame1834.jpg,1,"name:rect,x: 143 ,y: 38,width: 114, height: 201",0.9575915337,0.9599075317,1634.5185761452,1645.8663179875,1.1090200439,70.3389830508,81.103509426,,,
frame1835.jpg,1,"name:rect,x: 144 ,y: 38,width: 113, height: 201",0.9445486069,0.9468562603,1635.4631247521,1646.8131742478,1.1090200439,70.9524842699,81.103509426,,,
frame1836.jpg,1,"name:rect,x: 144 ,y: 38,width: 113, height: 202",0.9463605881,0.9485304356,1636.4094853401,1647.7617046833,1.1090200439,70.6062699715,81.103509426,,,
frame1837.jpg,1,"name:rect,x: 146 ,y: 37,width: 111, height: 202",0.9334850311,0.9357106686,1637.3429703713,1648.6974153519,1.1090200439,72.4890829694,81.103509426,,,
frame1838.jpg,1,"name:rect,x: 144 ,y: 38,width: 112, height: 201",0.9550375938,0.9574067593,1638.2980079651,1649.6548221111,1.1090200439,71.5767816494,81.103509426,,,
frame1839.jpg,1,"name:rect,x: 144 ,y: 38,width: 112, height: 200",1.002730608,1.0050368309,1639.3007385731,1650.659858942,1.1090200439,71.9294386768,81.103509426,,,
frame1840.jpg,1,"name:rect,x: 145 ,y: 38,width: 111, height: 199",0.9881420135,0.990385294,1640.2888805866,1651.650244236,1.1090200439,72.9271664957,81.103509426,,,
frame1841.jpg,1,"name:rect,x: 145 ,y: 38,width: 111, height: 200",0.9779877663,0.9802713394,1641.2668683529,1652.6305155754,1.1090200439,72.5679034262,81.103509426,,,
frame1842.jpg,1,"name:rect,x: 147 ,y: 38,width: 110, height: 198",0.9455289841,0.9478092194,1642.212397337,1653.5783247948,1.1090200439,73.9462735166,81.103509426,,,
frame1843.jpg,1,"name:rect,x: 146 ,y: 38,width: 112, height: 199",0.9361848831,0.9382991791,1643.1485822201,1654.5166239739,1.1090200439,72.2855879752,81.103509426,,,
frame1844.jpg,1,"name:rect,x: 147 ,y: 38,width: 110, height: 198",0.9433045387,0.9453861713,1644.0918867588,1655.4620101452,1.1090200439,73.9462735166,81.103509426,,,
frame1845.jpg,1,"name:rect,x: 145 ,y: 38,width: 113, height: 199",0.9577789307,0.9600641727,1645.0496656895,1656.4220743179,1.1090200439,71.6551996144,81.103509426,,,
frame1846.jpg,1,"name:rect,x: 146 ,y: 38,width: 113, height: 199",0.9592986107,0.9615895748,1646.0089643002,1657.3836638928,1.1090200439,71.6551996144,81.103509426,,,
frame1847.jpg,1,"name:rect,x: 146 ,y: 37,width: 112, height: 198",0.9466056824,0.9489665031,1646.9555699825,1658.3326303959,1.1090200439,73.2842809365,81.103509426,,,
frame1848.jpg,1,"name:rect,x: 147 ,y: 37,width: 112, height: 199",0.9319691658,0.9340913296,1647.8875391483,1659.2667217255,1.1090200439,72.9200869681,81.103509426,,,
frame1849.jpg,1,"name:rect,x: 147 ,y: 38,width: 112, height: 198",0.9503479004,0.9523966312,1648.8378870487,1660.2191183567,1.1090200439,72.6452816776,81.103509426,,,
frame1850.jpg,1,"name:rect,x: 147 ,y: 38,width: 112, height: 197",0.9445209503,0.9465796947,1649.782407999,1661.1656980515,1.1090200439,73.0085729595,81.103509426,,,
frame1851.jpg,1,"name:rect,x: 153 ,y: 37,width: 111, height: 200",1.0066821575,1.008936882,1650.7890901566,1662.1746349335,1.1090200439,67.3034723119,81.103509426,,,
frame1852.jpg,1,"name:rect,x: 153 ,y: 37,width: 112, height: 200",0.9350240231,0.9371232986,1651.7241141796,1663.1117582321,1.1090200439,66.7292351009,81.103509426,,,
frame1853.jpg,1,"name:rect,x: 151 ,y: 36,width: 113, height: 201",0.9460818768,0.9483244419,1652.6701960564,1664.060082674,1.1090200439,69.2486145122,81.103509426,,,
frame1854.jpg,1,"name:rect,x: 152 ,y: 36,width: 115, height: 200",0.9553084373,0.9576377869,1653.6255044937,1665.0177204609,1.1090200439,66.9949080503,81.103509426,,,
frame1855.jpg,1,"name:rect,x: 151 ,y: 36,width: 115, height: 200",0.952085495,0.9543688297,1654.5775899887,1665.9720892906,1.1090200439,79.0965039747,81.103509426,,,
frame1856.jpg,1,"name:rect,x: 151 ,y: 35,width: 116, height: 202",0.9315149784,0.9337718487,1655.5091049671,1666.9058611393,1.1090200439,77.6626101553,81.103509426,,,
frame1857.jpg,1,"name:rect,x: 152 ,y: 35,width: 115, height: 202",0.9532051086,0.9555530548,1656.4623100758,1667.8614141941,1.1090200439,76.8372014941,81.103509426,,,
frame1858.jpg,1,"name:rect,x: 152 ,y: 36,width: 114, height: 201",1.0280182362,1.0302608013,1657.4903283119,1668.8916749954,1.1090200439,77.8699332227,81.103509426,,,
frame1859.jpg,1,"name:rect,x: 152 ,y: 35,width: 112, height: 202",0.9343240261,0.9363856316,1658.424652338,1669.828060627,1.1090200439,78.8424271134,81.103509426,,,
frame1860.jpg,1,"name:rect,x: 145 ,y: 37,width: 114, height: 201",0.9272449017,0.9296205044,1659.3518972397,1670.7576811314,1.1090200439,81.7506193229,81.103509426,,,
frame1861.jpg,1,"name:rect,x: 152 ,y: 34,width: 112, height: 204",0.963347435,0.9655172825,1660.3152446747,1671.7231984139,1.1090200439,78.089144807,81.103509426,,,
frame1862.jpg,1,"name:rect,x: 151 ,y: 33,width: 111, height: 206",0.9332389832,0.93541646,1661.2484836578,1672.6586148739,1.1090200439,79.5520976616,81.103509426,,,
frame1863.jpg,1,"name:rect,x: 150 ,y: 33,width: 113, height: 206",0.936570406,0.9388744831,1662.1850540638,1673.597489357,1.1090200439,79.6779827065,81.103509426,,,
frame1864.jpg,1,"name:rect,x: 149 ,y: 34,width: 112, height: 204",1.0039229393,1.0061428547,1663.1889770031,1674.6036322117,1.1090200439,82.7424719888,81.103509426,,,
frame1865.jpg,1,"name:rect,x: 145 ,y: 31,width: 112, height: 209",0.9330379963,0.9353709221,1664.1220149994,1675.5390031338,1.1090200439,80.762987013,81.103509426,,,
frame1866.jpg,1,"name:rect,x: 145 ,y: 33,width: 111, height: 207",0.9440832138,0.9462528229,1665.0660982132,1676.4852559567,1.1090200439,82.277930104,81.103509426,,,
frame1867.jpg,1,"name:rect,x: 144 ,y: 35,width: 111, height: 206",0.9396839142,0.941876173,1666.0057821274,1677.4271321297,1.1090200439,77.7379121818,81.103509426,,,
frame1868.jpg,1,"name:rect,x: 144 ,y: 34,width: 112, height: 208",0.9267218113,0.9291174412,1666.9325039387,1678.3562495709,1.1090200439,77.0114942529,81.103509426,,,
frame1869.jpg,1,"name:rect,x: 144 ,y: 34,width: 110, height: 207",0.9406018257,0.9430422783,1667.8731057644,1679.2992918491,1.1090200439,78.7556512379,81.103509426,,,
frame1870.jpg,1,"name:rect,x: 145 ,y: 34,width: 110, height: 207",0.966344595,0.9687979221,1668.8394503594,1680.2680897713,1.1090200439,78.7556512379,81.103509426,,,
frame1871.jpg,1,"name:rect,x: 147 ,y: 33,width: 107, height: 209",0.9505901337,0.9528915882,1669.790040493,1681.2209813595,1.1090200439,80.8817705812,81.103509426,,,
frame1872.jpg,1,"name:rect,x: 149 ,y: 35,width: 104, height: 206",0.9582998753,0.9605128765,1670.7483403683,1682.181494236,1.1090200439,82.8402366864,81.103509426,,,
frame1873.jpg,1,"name:rect,x: 149 ,y: 34,width: 104, height: 208",0.9617259502,0.9640300274,1671.7100663185,1683.1455242634,1.1090200439,82.8134196586,81.103509426,,,
frame1874.jpg,1,"name:rect,x: 151 ,y: 35,width: 104, height: 208",0.9382755756,0.9405937195,1672.6483418942,1684.0861179829,1.1090200439,78.8378067145,81.103509426,,,
frame1875.jpg,1,"name:rect,x: 152 ,y: 35,width: 104, height: 206",0.9399061203,0.9420289993,1673.5882480145,1685.0281469822,1.1090200439,77.9796189632,81.103509426,,,
frame1876.jpg,1,"name:rect,x: 158 ,y: 37,width: 96, height: 202",0.9470026493,0.9493067265,1674.5352506638,1685.9774537087,1.1090200439,79.7077680036,81.103509426,,,
frame1877.jpg,1,"name:rect,x: 161 ,y: 39,width: 93, height: 200",0.9476671219,0.9499228001,1675.4829177857,1686.9273765087,1.1090200439,77.8755720968,81.103509426,,,
frame1878.jpg,1,"name:rect,x: 161 ,y: 40,width: 94, height: 195",0.9578638077,0.9599061012,1676.4407815933,1687.8872826099,1.1090200439,81.0710416344,81.103509426,,,
frame1879.jpg,1,"name:rect,x: 162 ,y: 42,width: 92, height: 195",0.9503905773,0.9523599148,1677.3911721706,1688.8396425247,1.1090200439,81.1902897416,81.103509426,,,
frame1880.jpg,1,"name:rect,x: 161 ,y: 37,width: 95, height: 204",0.9666302204,0.9687669277,1678.3578023911,1689.8084094524,1.1090200439,79.0341753343,81.103509426,,,
frame1881.jpg,1,"name:rect,x: 158 ,y: 39,width: 99, height: 203",0.9441945553,0.9462702274,1679.3019969463,1690.7546796799,1.1090200439,83.0462245191,81.103509426,,,
frame1882.jpg,1,"name:rect,x: 157 ,y: 44,width: 99, height: 198",0.9313149452,0.9335069656,1680.2333118916,1691.6881866455,1.1090200439,81.1108979279,81.103509426,,,
frame1883.jpg,1,"name:rect,x: 157 ,y: 40,width: 115, height: 200",0.9530420303,0.9551634789,1681.1863539219,1692.6433501244,1.1090200439,72.2729175387,81.103509426,,,
frame1884.jpg,1,"name:rect,x: 148 ,y: 41,width: 134, height: 198",0.9419131279,0.9441893101,1682.1282670498,1693.5875394344,1.1090200439,62.4368434444,81.103509426,,,
frame1885.jpg,1,"name:rect,x: 152 ,y: 41,width: 143, height: 198",0.9482064247,0.9503617287,1683.0764734745,1694.5379011631,1.1090200439,61.6194552001,81.103509426,,,
frame1886.jpg,1,"name:rect,x: 147 ,y: 43,width: 152, height: 197",0.9498333931,0.9521682262,1684.0263068676,1695.4900693894,1.1090200439,57.4344209853,81.103509426,,,
